EnsemblGeneID	EnsemblTranscriptID	EnsemblProteinID	Adrenal_iBAQ	Appendices_iBAQ	Brain_iBAQ	Colon_iBAQ	Duodenum_iBAQ	Endometrium_iBAQ	Esophagus_iBAQ	Fallopiantube_iBAQ	Fat_iBAQ	Gallbladder_iBAQ	Heart_iBAQ	Kidney_iBAQ	Liver_iBAQ	Lung_iBAQ	Lymphnode_iBAQ	Ovary_iBAQ	Pancreas_iBAQ	Placenta_iBAQ	Prostate_iBAQ	Rectum_iBAQ	Salivarygland_iBAQ	Smallintestine_iBAQ	Smoothmuscle_iBAQ	Spleen_iBAQ	Stomach_iBAQ	Testis_iBAQ	Thyroid_iBAQ	Tonsil_iBAQ	Urinarybladder_iBAQ
ENSG00000149131	ENST00000378324	ENSP00000367575	709580000	209150000	287450000	551640000	1150400000	414160000	1131300000	390860000	5531100000	4057800000	492540000	675350000	305060000	354440000	290830000	1451600000	150070000	1290700000	246060000	946260000	254720000	426690000	191260000	82214000	488840000	1.291e+09	312320000	74858000	229700000
ENSG00000149136	ENST00000278412	ENSP00000278412	59872000	13955000	157040000	50335000	308070000	117090000	50727000	95129000	24181000	84260000	37176000	40726000	23501000	290380000	122440000	115590000	65580000	82543000	21426000	64167000	50755000	95267000	42144000	48400000	24753000	238080000	80525000	1.83e+08	19722000
ENSG00000149150	ENST00000528450	ENSP00000435673	1420400	583770	0	0	107240000	2242700	253510	0	1017100	0	0	1605600	65453000	2882400	1848500	0	35936000	905590	163970	916840	3547200	0	411680	159960	330620	0	11061000	582270	0
ENSG00000149177	ENST00000418331	ENSP00000400010	3577800	5464200	12634000	3041900	11804000	199540	10771000	228360	13679000	19660000	1359400	5028000	3598100	9813700	11132000	10576000	161190000	12348000	1532700	5796700	2336100	10043000	3260200	54268000	711280	1164200	5424000	17312000	2463900
ENSG00000149179	ENST00000278460	ENSP00000278460	0	0	693940	261900	4548300	252500000	0	4859400	0	0	6108300	0	0	0	0	0	0	0	1233200	0	0	1432000	231980000	0	1193300	1801000	0	0	0
ENSG00000149182	ENST00000524782	ENSP00000434442	23755000	6944000	103350000	21751000	141520000	14668000	18546000	32603000	13660000	33437000	18862000	25981000	62601000	65867000	24647000	38591000	19955000	54309000	11282000	55400000	67946000	104250000	11147000	19195000	21638000	41022000	31280000	69117000	7090100
ENSG00000149187	ENST00000531165	ENSP00000436864	43247000	2694500	166720000	34592000	32382000	44390000	22671000	73390000	19244000	27417000	37737000	28497000	63781000	176830000	42018000	17734000	28571000	71764000	15542000	41838000	33505000	88142000	13197000	24859000	11912000	26300000	50138000	80651000	9802600
ENSG00000149196	ENST00000278483	ENSP00000278483	64312000	18281000	386780000	15690000	89016000	120650000	68830000	35872000	35437000	83303000	60923000	5532600	14018000	96190000	48028000	48449000	5352400	63278000	39196000	51869000	25458000	37189000	43637000	33784000	13445000	113990000	26157000	80202000	26633000
ENSG00000149201	ENST00000445632	ENSP00000415528	6963900	0	0	0	0	0	0	1396500	0	0	4535600	0	0	0	0	0	16018000	0	0	0	0	2153700	0	0	305400	0	803550	791890	0
ENSG00000149212	ENST00000536441	ENSP00000441927	2318100	76312	3960500	438350	1197900	600490	209990	4675000	80995	2237100	280530	0	16737000	1128900	1180000	0	0	1782800	234300	220060	238750	1422700	273970	548580	390710	1775700	12391	4095000	196130
ENSG00000149218	ENST00000278505	ENSP00000278505	34439000	789690	179760000	15864000	73899000	19343000	30822000	14081000	11918000	40726000	37528000	20785000	4854100	8482000	22636000	55593000	21155000	81763000	10295000	82367000	29301000	25636000	16719000	32923000	12990000	29284000	54534000	4909400	3961200
ENSG00000149231	ENST00000423339	ENSP00000397156	473080	198730	2553400	177270	1894900	444940	3097000	1003000	0	1199200	862600	0	50483000	1082900	2223500	15835000	0	0	52038	525830	489870	10163000	270700	656130	376140	783340	308300	1371300	240010
ENSG00000149256	ENST00000612046	ENSP00000483150	698110	1063300	23424000	222430	3024300	442910	557730	672450	405660	987280	2460100	622330	221850	1491600	1664000	3836600	960020	683910	1192200	1975300	408180	1012900	300890	88061	276540	348020	82906000	1810300	138970
ENSG00000149257	ENST00000533603	ENSP00000434657	442980000	108660000	166110000	294810000	1627900000	2299400000	2589300000	394420000	1784700000	4595500000	1540500000	214430000	464360000	1830300000	334300000	1605100000	60637000	4579900000	116220000	1150600000	327170000	332510000	658700000	257780000	175690000	2133600000	529340000	239410000	523270000
ENSG00000149260	ENST00000529629	ENSP00000432332	33805000	434670	174730000	38927000	218270000	33272000	23514000	12786000	17079000	189890000	5763900	33758000	86241000	8942600	1343700	4060200	10799000	26554000	10079000	114820000	11160000	70074000	14305000	7989800	51312000	148040000	600980	2100600	22750000
ENSG00000149262	ENST00000534064	ENSP00000434466	4265900	721590	3514500	933240	14562000	3908100	3322000	3128800	399210	7771300	2597300	1034700	3718900	11175000	8761300	3434100	10025000	5167700	474080	6536400	3507000	8872800	5020600	2966000	6523400	4397500	3346100	7586400	1737900
ENSG00000149269	ENST00000356341	ENSP00000348696	15967000	5627500	647210000	58069000	206270000	48177000	56925000	33497000	19145000	74611000	20243000	30983000	5095700	82158000	14351000	46064000	15381000	214650000	4496200	56967000	39405000	227270000	16213000	21408000	46473000	44725000	30314000	24991000	13528000
ENSG00000149269	ENST00000528592	ENSP00000433004	490700	40839	0	16440000	65557000	23990000	20349000	1004300	597440	13092000	0	188500	0	753890	120830	20749000	0	0	207650	49349000	0	14909000	0	1706000	3399400	47332000	0	0	0
ENSG00000149273	ENST00000527446	ENSP00000436971	1173300000	190180000	1517300000	761400000	5012600000	1174300000	1828800000	1029100000	650250000	2013600000	1722900000	561120000	1876800000	2755300000	1312300000	1.324e+09	4932400000	1549700000	228490000	1730400000	2428800000	2000900000	437670000	979370000	787430000	1829400000	1193900000	2318600000	512530000
ENSG00000149273	ENST00000528847	ENSP00000435566	0	0	0	8048800	481620000	5545600	1411700	396890	0	0	197910	0	11371000	262910	0	0	1350400000	0	2237300	0	12018000	420320	0	0	825120	39234000	2408100	0	0
ENSG00000149289	ENST00000453089	ENSP00000413094	228410	0	208750	0	800240	3559000	185810000	515940	0	0	0	0	0	47653	31315000	0	0	82685000	70114	2445600	27113	0	43025	0	8541000	400340	148030	688220	112930000
ENSG00000149292	ENST00000529221	ENSP00000433757	52877	0	0	159500	0	71900	106930	4150800	0	333620	184170	1019900	271550	270410	160110	126680	229150	118010	28020	1908300	0	112530000	933560	1064100	43519	3174500	3486200	593510	11334
ENSG00000149294	ENST00000316851	ENSP00000318472	313390000	21543000	7339900000	118040000	122800000	127090000	126970000	41923000	9027700	24105000	875310000	19651000	8453700	7440100	14196000	189930000	87800000	3356800	19005000	308180000	15696000	112650000	127360000	2785800	46648000	53992000	23199000	22387000	9297500
ENSG00000149294	ENST00000401611	ENSP00000384055	563390	0	19479000	3701900	0	0	0	1272400	0	0	0	0	0	2312400	862070	0	146980	0	0	0	75274	0	2296900	0	539300	0	0	0	0
ENSG00000149294	ENST00000528590	ENSP00000480269	0	0	851410	0	870680	0	0	0	0	0	980150	0	0	115640	0	0	0	0	0	0	0	271240	0	0	0	0	0	664190	0
ENSG00000149294	ENST00000530543	ENSP00000484481	0	0	29400000	162670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149294	ENST00000528158	ENSP00000486241	6437500	884650	428220000	8777600	0	0	0	205220	0	0	4646000	0	0	1442500	4095000	0	825860	0	0	1816100	3491600	22379000	415670	0	1202900	166050	0	792470	0
ENSG00000149300	ENST00000278601	ENSP00000278601	0	0	0	0	0	0	0	0	0	0	0	13838000	5403500	0	0	0	0	91091000	6285700	0	0	3437600	459390	0	0	0	9182500	0	0
ENSG00000149308	ENST00000278612	ENSP00000278612	0	56253	1347400	169810	1838300	581790	0	79865	0	0	0	15730	0	330360	848490	611370	0	483360	0	0	0	3020600	0	28998	56568	312690	0	1373000	131910
ENSG00000149311	ENST00000452508	ENSP00000388058	5649600	1931900	5576100	1432300	12369000	4273800	5948900	4419200	4947000	5286000	3559700	2044300	2188000	9473800	15434000	3068400	15758000	3727100	1324300	2227400	9035300	7323700	1365100	9320300	1348300	3695300	2380400	27311000	1886600
ENSG00000149313	ENST00000278618	ENSP00000278618	52873000	10856000	525810000	43843000	100650000	37705000	69286000	54997000	12281000	31269000	101440000	53325000	59451000	98411000	59142000	42716000	11295000	60844000	8589900	39160000	49717000	93646000	50650000	20230000	38822000	86929000	57713000	83893000	7534200
ENSG00000149328	ENST00000535456	ENSP00000444628	434320	0	0	0	561890	0	0	5067700	260090	1395900	1275800	1456500	0	0	124730	152850	171440	198870	2180800	1417000	263190	262140	0	0	677680	0	2303600	0	0
ENSG00000149346	ENST00000334534	ENSP00000335557	1305600	302220	359780	1091000	0	215200	0	1827700	23967	145590	152510	40553	59436000	4672200	0	0	0	0	0	232380	0	3112900	88077	222190	0	0	0	417660	142850
ENSG00000149357	ENST00000278671	ENSP00000278671	305960000	12374000	747730000	34927000	328670000	79837000	76479000	83765000	109890000	186100000	347330000	217470000	89320000	192320000	126860000	98988000	36338000	166140000	26960000	103060000	156420000	155960000	29493000	103370000	35810000	150690000	699770000	218710000	33874000
ENSG00000149380	ENST00000427714	ENSP00000401749	65027000	24482000	33394000	520490	3882100	66945000	191070000	63198000	4898500	52171000	3507800	68387000	36926000	65210000	277990	81459000	0	261880000	4113100	64009000	26203000	537410	32093000	36383000	38048000	34741000	14680000	0	29928000
ENSG00000149418	ENST00000278742	ENSP00000278742	1160200	621990	1360600	38529000	146310000	4217000	2983800	28093000	902450	11260000	427320	5813600	875690	8539300	1950500	4792000	12092000	14848000	5514100	49962000	13645000	210010000	53177	1570600	16946000	224740	34236000	7371200	4538400
ENSG00000149452	ENST00000430500	ENSP00000398548	0	0	839400	0	13269000	1355000	1290700	0	0	0	0	89454000	501490	552960	0	0	478130	0	29022000	0	0	0	2721600	16135000	0	9838100	7508800	0	0
ENSG00000149474	ENST00000435364	ENSP00000392318	0	18623	902630	425690	576900	1009500	0	1009700	24060	0	0	6199700	0	281800	0	613500	28058	31293	38486	331830	34015	536280	220900	0	487250	680270	484050	1042800	0
ENSG00000149476	ENST00000394900	ENSP00000378360	218810000	19822000	341200000	83534000	4469400000	147090000	144140000	207170000	70243000	139470000	101730000	1449100000	2997700000	142720000	127950000	183990000	126760000	127490000	33492000	173580000	150380000	2687300000	70531000	114320000	88006000	328550000	101960000	136260000	37700000
ENSG00000149480	ENST00000278823	ENSP00000278823	27515000	8087500	39757000	29347000	130200000	46570000	39707000	18752000	13544000	47169000	7176600	14236000	17972000	65929000	70483000	171110000	47234000	39485000	7001300	24119000	11688000	54444000	14884000	25426000	14566000	27226000	21260000	134560000	12251000
ENSG00000149483	ENST00000381787	ENSP00000371206	3249900	0	0	0	0	0	0	1286000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149485	ENST00000350997	ENSP00000322229	10232000	0	10360000	0	1081400	1200800	0	344150	301490	564310	1046700	0	7389600	2629400	0	0	0	131540	197790	349960	0	363520	563510	0	162230	728050	0	9356700	0
ENSG00000149499	ENST00000394773	ENSP00000378254	15288000	2887500	22417000	9080700	22467000	31346000	10218000	9666000	18949000	27211000	14656000	6491100	18068000	20923000	27853000	40104000	28025000	19539000	3390100	20571000	10568000	18084000	8794300	27142000	4563900	21588000	14550000	44546000	8546500
ENSG00000149503	ENST00000278849	ENSP00000278849	189310	0	0	506460	349420	0	11558	114890	0	385030	0	0	0	2549200	0	0	0	565130	0	0	0	1099100	22248	0	0	535490	0	911800	112770
ENSG00000149532	ENST00000448745	ENSP00000407394	65563000	17123000	197190000	66417000	200130000	102140000	46178000	96779000	18283000	133160000	36845000	51814000	81573000	197190000	82468000	80209000	51642000	69773000	21847000	75196000	40989000	225210000	31415000	84411000	40039000	172930000	38457000	96030000	28350000
ENSG00000149532	ENST00000477890	ENSP00000437860	0	0	0	1807700	28183	0	297040	149890	0	891400	0	0	542410	68361	0	5390800	0	0	0	0	0	359880	103020	0	83568	1686700	0	0	0
ENSG00000149541	ENST00000534026	ENSP00000432474	11199000	1094400	38513000	3281800	11623000	8334700	31950000	14441000	1035900	11369000	4986800	7222700	8505000	50200000	7571100	9413100	89283000	92693000	2853000	2970400	8216600	20575000	5601600	3228200	2906400	25029000	57527000	7292100	1306400
ENSG00000149547	ENST00000620753	ENSP00000484510	0	3597400	1830700	1841700	10262000	9099800	13010000	6047900	0	16163000	560200	527960	56576000	5039400	0	0	2220200	9814000	581700	4104100	7258300	2148000	2386200	0	300440	5474200	4801600	5185700	7615200
ENSG00000149548	ENST00000344762	ENSP00000341684	0	0	0	0	61724	0	0	1798900	943870	0	0	177880	656600	0	45611	0	0	0	0	0	0	0	85192	0	0	0	0	44239	0
ENSG00000149554	ENST00000427383	ENSP00000391090	99915	684370	0	953710	3952200	30318000	3032500	0	0	0	1461700	0	0	2952400	0	9165500	117630	0	8167.7	20104000	28198	473090	44409	346030	20084	4578200	594810	1464200	0
ENSG00000149557	ENST00000278919	ENSP00000278919	423280	0	24559000	76191	844490	72766	227850	157810	530080	0	0	138430	1767100	64637	0	7408400	173940	0	71628	0	0	417840	0	0	155710	0	886670	0	147520
ENSG00000149564	ENST00000278927	ENSP00000278927	15810000	1253000	17859000	8484500	20917000	24072000	12999000	10759000	20905000	30589000	62936000	22118000	12307000	19497000	18100000	3483300	4428100	423650000	1388800	21271000	3089400	13580000	17219000	57887000	5291000	16508000	203150000	4518800	3536400
ENSG00000149571	ENST00000416561	ENSP00000408692	546410	0	2391700	310660	0	812840	619460	0	0	0	18271000	429070	3147000	0	0	0	0	0	0	0	0	0	0	0	732660	43211	0	0	0
ENSG00000149573	ENST00000438295	ENSP00000408362	0	0	0	0	0	0	0	2090600	147570	554180	0	491290	2921700	1300500	0	6228800	381230	0	913640	3935000	1242900	842590	460900	0	1495100	2234600	2239700	2916600	5914900
ENSG00000149575	ENST00000278947	ENSP00000278947	0	0	125160000	0	0	0	85857	580360	982830	2987100	2540100	0	0	3436200	0	1101400	0	0	0	74028	0	1031400	0	0	322840	256810	0	0	0
ENSG00000149577	ENST00000628876	ENSP00000486114	238680	165510	3008800	295910	11324000	196160	2096900	451650	3261600	2444500	11992000	0	2388700	1806300	922770	3279100	4347700	4147900	833630	2234100	2872900	5605700	1166500	1297100	1425000	3301100	342690	1023800	168250
ENSG00000149582	ENST00000533689	ENSP00000436746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3332500	0	0
ENSG00000149591	ENST00000532870	ENSP00000432282	4060500000	4146800000	815670000	4284200000	6.1763e+10	3.4343e+10	6.6818e+10	3237200000	2.42e+09	3.9032e+10	5427300000	2286100000	1052900000	4695400000	1.332e+10	3034200000	7212100000	4880900000	7573400000	4.4866e+10	2610900000	9.987e+09	3.5603e+10	3451900000	8.939e+09	3729800000	1139600000	1083400000	6.809e+09
ENSG00000149596	ENST00000372980	ENSP00000362071	1564400	4251200	6559400	4493600	65591000	86561000	137980000	5471100	139380	19464000	560990000	757630	766560	719100	2342500	3418700	5914000	4478900	10299000	86342000	2340300	4506000	52136000	2053300	11101000	0	0	0	2899700
ENSG00000149599	ENST00000339738	ENSP00000341658	0	0	43235000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2344400	0	0	0
ENSG00000149600	ENST00000446419	ENSP00000395339	5835300	0	18130000	0	11548000	5564300	1271500	1339900	1916800	683920	795150	11419000	18030000	2774100	5685500	9994400	5079500	17565000	0	0	6594200	1659500	361970	1906200	87880	0	5468500	16021000	1988300
ENSG00000149633	ENST00000279024	ENSP00000279024	0	32448	4944200	210290	3400600	0	0	86150	412400	44741	1793100	0	0	393750	0	0	318790	0	0	0	0	95305	0	892550	0	140450	0	69819	0
ENSG00000149636	ENST00000426836	ENSP00000389810	1304600	1273400	1954100	4668200	5846900	2382300	2023600	2771600	0	1590400	1656300	557330	807010	8376100	2939700	5464200	499490	6074400	936400	857070	974890	7835800	534180	6742200	2675400	5708800	4845800	19090000	563970
ENSG00000149639	ENST00000237536	ENSP00000237536	1677700	48010	10721000	3098500	3509900	2224400	998400	977350	293610	1149500	4484100	3226600	298050	6001700	423990	1991000	339380	808770	144980	2046800	194330	641150	443530	233920	943710	5671100	115760	340950	89429
ENSG00000149657	ENST00000279068	ENSP00000279068	4060800	4995400	68399000	6131100	18655000	25915000	19382000	19013000	9285000	17453000	39211000	3927400	2353800	52441000	32342000	29718000	32019000	7232000	1720400	15550000	24164000	17482000	5611000	6877600	3990000	144330000	3468900	26805000	4417700
ENSG00000149658	ENST00000370339	ENSP00000359364	1213000	307450	14749000	2537000	25133000	6415200	5670600	4390900	1129800	93043	1460300	1109100	2574400	11035000	6546300	48493000	5241000	6590100	1316400	4630700	2615700	3560900	615230	3258900	874430	10959000	2656500	9305800	827250
ENSG00000149679	ENST00000279101	ENSP00000279101	853330	0	1678000	209440	940990	88975	1125900	0	0	201900	522710	816080	63090	2778800	168660	0	0	0	87006	360680	0	593100	0	809270	84083	7052400	0	569120	0
ENSG00000149716	ENST00000535657	ENSP00000446129	0	0	1718500	145190	0	212980	227030	184760	0	0	0	0	0	133640	0	0	0	0	0	335340	0	0	0	0	90898	3669100	0	326820	0
ENSG00000149735	ENST00000532246	ENSP00000431352	0	0	0	0	0	0	0	0	0	9698600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149742	ENST00000279178	ENSP00000279178	0	0	0	0	0	338060	0	0	1256400	0	0	0	156600000	0	0	2580000	0	0	0	13447000	0	0	744120	0	0	1866400	0	0	0
ENSG00000149743	ENST00000317459	ENSP00000314073	7398900	154080	6806700	2974500	30949000	2853200	2262700	2875100	2562300	4298600	16624000	1543700	5017500	10813000	6077100	6293000	9827900	3187300	825150	11935000	4960200	2626400	1872000	2199200	6147800	9095600	3393600	4355600	1057900
ENSG00000149781	ENST00000345728	ENSP00000339950	233180000	70103000	17151000	51871000	301580000	16401000	96472000	14325000	179910000	160750000	8181500	8703600	92402000	229970000	423040000	125440000	76513000	338940000	9100900	120320000	51879000	181970000	9679800	1433100000	47047000	38280000	19805000	446830000	52894000
ENSG00000149782	ENST00000540288	ENSP00000443631	11254000	5231100	47012000	12508000	628880000	21059000	27397000	5384900	17880000	16219000	9758900	3801400	11159000	2e+07	6353200	11890000	25557000	41229000	6576600	40251000	14463000	296400000	9650700	11628000	10474000	21754000	3862800	12149000	3521800
ENSG00000149792	ENST00000526319	ENSP00000434190	63113000	6038700	56946000	57608000	378850000	28058000	13639000	60410000	20299000	58108000	219230000	43875000	86554000	78618000	40027000	30312000	119780000	24798000	15770000	103260000	46019000	525390000	19078000	27915000	23093000	51111000	39492000	55180000	15263000
ENSG00000149798	ENST00000533419	ENSP00000431660	3447100	0	72708000	389720	26220000	43170000	2905900	3458000	33346000	30842000	2208600	0	996740	8713500	1563900	7228300	0	51669000	1681200	8857000	4713100	3233300	22596000	283660	1141700	4374200	0	0	0
